"Reporter.Name"	"allData.replica1"	"allData.replica2"
"343582"	"tcruzi-mutagenesis-scan-15547"	35926.32	29521.79
"343583"	"tcruzi-mutagenesis-scan-15548"	44983.51	33206.34
"343584"	"tcruzi-mutagenesis-scan-15549"	39222.09	28567.57
"343585"	"tcruzi-mutagenesis-scan-15550"	38096.03	27696.46
"343586"	"tcruzi-mutagenesis-scan-15551"	42469.21	32208.81
"343587"	"tcruzi-mutagenesis-scan-15552"	52338.24	31257.81
"343588"	"tcruzi-mutagenesis-scan-15553"	39568.75	34170.75
"343589"	"tcruzi-mutagenesis-scan-15554"	40227.15	31504.39
"343590"	"tcruzi-mutagenesis-scan-15555"	40483.18	29024.05
"343591"	"tcruzi-mutagenesis-scan-15556"	41878.49	30460.47
"343592"	"tcruzi-mutagenesis-scan-15557"	51173.63	30166.03
"343593"	"tcruzi-mutagenesis-scan-15558"	45798.86	31684.47
"343594"	"tcruzi-mutagenesis-scan-15559"	46393.46	33591.4
"343595"	"tcruzi-mutagenesis-scan-15560"	7086.42	3583.24
"343596"	"tcruzi-mutagenesis-scan-15561"	5033.3	3355.82
"343598"	"tcruzi-mutagenesis-scan-15563"	31964.51	24113.83
"343599"	"tcruzi-mutagenesis-scan-15564"	28589.87	20681.45
"343619"	"tcruzi-mutagenesis-scan-15584"	17748.75	13460.07
"343620"	"tcruzi-mutagenesis-scan-15585"	17191.04	12776.05
"346104"	"tcruzi-mutagenesis-scan-18069"	23791.11	12171.86
"347000"	"tcruzi-mutagenesis-scan-18965"	32958.79	31142.19
"347008"	"tcruzi-mutagenesis-scan-18973"	28851.11	24093.65
"347009"	"tcruzi-mutagenesis-scan-18974"	33282.87	25377.17
"347010"	"tcruzi-mutagenesis-scan-18975"	39976.19	32746.51
"347011"	"tcruzi-mutagenesis-scan-18976"	32264.8	25756.82
"347012"	"tcruzi-mutagenesis-scan-18977"	4635.31	1201.77
"347013"	"tcruzi-mutagenesis-scan-18978"	2270.58	2268.03
"347014"	"tcruzi-mutagenesis-scan-18979"	30602.45	22935.75
"347015"	"tcruzi-mutagenesis-scan-18980"	34142.78	27714.16
"347016"	"tcruzi-mutagenesis-scan-18981"	24238.97	24644.66
"347017"	"tcruzi-mutagenesis-scan-18982"	31385.75	22878.21
"347018"	"tcruzi-mutagenesis-scan-18983"	29739.64	23459.33
"352561"	"tcruzi-mutagenesis-scan-24526"	56567.93	36915.39
"352562"	"tcruzi-mutagenesis-scan-24527"	59049.21	36398.7
"352572"	"tcruzi-mutagenesis-scan-24537"	50962.85	37741.33
"352573"	"tcruzi-mutagenesis-scan-24538"	41821.5	30588.36
"352679"	"tcruzi-mutagenesis-scan-24644"	62442.91	37073.03
"353213"	"tcruzi-mutagenesis-scan-25178"	56993.38	36018.99
"353214"	"tcruzi-mutagenesis-scan-25179"	43687.46	34711.72
"353216"	"tcruzi-mutagenesis-scan-25181"	55312.66	38442.38
"353217"	"tcruzi-mutagenesis-scan-25182"	60221.28	38058.53
"353218"	"tcruzi-mutagenesis-scan-25183"	57981.24	36557.3
"353219"	"tcruzi-mutagenesis-scan-25184"	53404.65	37782.91
"353220"	"tcruzi-mutagenesis-scan-25185"	22633.45	17865.49
"353221"	"tcruzi-mutagenesis-scan-25186"	10778.74	9369.23
"353222"	"tcruzi-mutagenesis-scan-25187"	2521.37	2372.59
"353223"	"tcruzi-mutagenesis-scan-25188"	1500.97	1081.15
"353224"	"tcruzi-mutagenesis-scan-25189"	59296.35	38384.95
"353225"	"tcruzi-mutagenesis-scan-25190"	54322.03	39404.81
"353226"	"tcruzi-mutagenesis-scan-25191"	62357.88	39221.19
"353227"	"tcruzi-mutagenesis-scan-25192"	59362.9	39177.3
"353228"	"tcruzi-mutagenesis-scan-25193"	57751.37	39207.13
"353229"	"tcruzi-mutagenesis-scan-25194"	60552.89	39103.96
"353230"	"tcruzi-mutagenesis-scan-25195"	56344.84	38428.4
"353231"	"tcruzi-mutagenesis-scan-25196"	60759.11	37885.2
"353232"	"tcruzi-mutagenesis-scan-25197"	58968.11	37475.02
"353233"	"tcruzi-mutagenesis-scan-25198"	57943.99	40311.58
"353234"	"tcruzi-mutagenesis-scan-25199"	59188.04	40993.01
"353235"	"tcruzi-mutagenesis-scan-25200"	44689.59	31520.58
"353236"	"tcruzi-mutagenesis-scan-25201"	31674.92	26742.71
"353237"	"tcruzi-mutagenesis-scan-25202"	55434.24	39925.2
"353238"	"tcruzi-mutagenesis-scan-25203"	46498.25	33703.52
"353239"	"tcruzi-mutagenesis-scan-25204"	49195.01	34113.25
"353240"	"tcruzi-mutagenesis-scan-25205"	43304.37	29115.38
"354344"	"tcruzi-mutagenesis-scan-26309"	58912.45	37252.46
"354345"	"tcruzi-mutagenesis-scan-26310"	55037.41	36728.05
"354348"	"tcruzi-mutagenesis-scan-26313"	52283.86	34880.64
"354349"	"tcruzi-mutagenesis-scan-26314"	38048.96	30869.13
"354379"	"tcruzi-mutagenesis-scan-26344"	51570.22	34367.51
"354380"	"tcruzi-mutagenesis-scan-26345"	46282.7	31600.14
"354381"	"tcruzi-mutagenesis-scan-26346"	55548.04	36196.89
"354382"	"tcruzi-mutagenesis-scan-26347"	54487.25	35227.79
"354383"	"tcruzi-mutagenesis-scan-26348"	58575.49	34485.91
"354384"	"tcruzi-mutagenesis-scan-26349"	54033.65	35545.47
"354385"	"tcruzi-mutagenesis-scan-26350"	22383.94	20796.11
"354386"	"tcruzi-mutagenesis-scan-26351"	9886.61	8475.58
"354387"	"tcruzi-mutagenesis-scan-26352"	1917.6	2344.42
"354388"	"tcruzi-mutagenesis-scan-26353"	1477.2	1082.39
"354389"	"tcruzi-mutagenesis-scan-26354"	53925	36879.15
"354390"	"tcruzi-mutagenesis-scan-26355"	55780.13	34408.85
"354391"	"tcruzi-mutagenesis-scan-26356"	60613.67	32984.36
"354392"	"tcruzi-mutagenesis-scan-26357"	59195.49	38449.04
"354393"	"tcruzi-mutagenesis-scan-26358"	57333.83	37291.29
"354394"	"tcruzi-mutagenesis-scan-26359"	58383.8	37018.61
"354395"	"tcruzi-mutagenesis-scan-26360"	58543.31	36013.34
"354396"	"tcruzi-mutagenesis-scan-26361"	56944.26	36725.6
"354397"	"tcruzi-mutagenesis-scan-26362"	61620.74	38207.05
"354398"	"tcruzi-mutagenesis-scan-26363"	47943.96	31461.44
"354399"	"tcruzi-mutagenesis-scan-26364"	33461.38	27068.38
"354400"	"tcruzi-mutagenesis-scan-26365"	56163.76	38647.41
"354401"	"tcruzi-mutagenesis-scan-26366"	52562.54	36171.86
"354402"	"tcruzi-mutagenesis-scan-26367"	53025.22	34303.3
"354403"	"tcruzi-mutagenesis-scan-26368"	42187.99	32381.07
"354450"	"tcruzi-mutagenesis-scan-26415"	49455.94	37713.64
"354451"	"tcruzi-mutagenesis-scan-26416"	38562.86	28303.15
"354456"	"tcruzi-mutagenesis-scan-26421"	51089.63	35851.95
"354457"	"tcruzi-mutagenesis-scan-26422"	40766.22	32815.85
"354458"	"tcruzi-mutagenesis-scan-26423"	53617.68	36793.19
"354459"	"tcruzi-mutagenesis-scan-26424"	53990.93	36290.44
"354460"	"tcruzi-mutagenesis-scan-26425"	54715.26	38469.25
"354461"	"tcruzi-mutagenesis-scan-26426"	48094.27	34282.53
"354462"	"tcruzi-mutagenesis-scan-26427"	24993.91	20688.82
"354463"	"tcruzi-mutagenesis-scan-26428"	10330.73	7670.67
"354464"	"tcruzi-mutagenesis-scan-26429"	2519.19	2483.19
"354465"	"tcruzi-mutagenesis-scan-26430"	1072.47	799.71
"354466"	"tcruzi-mutagenesis-scan-26431"	50594.98	33093.49
"354467"	"tcruzi-mutagenesis-scan-26432"	53087.98	34246.1
"354468"	"tcruzi-mutagenesis-scan-26433"	53345.29	37075.43
"354469"	"tcruzi-mutagenesis-scan-26434"	61556.25	40870.3
"354470"	"tcruzi-mutagenesis-scan-26435"	50982.62	36523.16
"354471"	"tcruzi-mutagenesis-scan-26436"	57042.96	36927.92
"354472"	"tcruzi-mutagenesis-scan-26437"	54173.64	36621.23
"354473"	"tcruzi-mutagenesis-scan-26438"	49349.67	33679.27
"354474"	"tcruzi-mutagenesis-scan-26439"	32327.74	26301.31
"354475"	"tcruzi-mutagenesis-scan-26440"	59116.38	36033.2
"354476"	"tcruzi-mutagenesis-scan-26441"	50481.51	34767.96
"354477"	"tcruzi-mutagenesis-scan-26442"	54057.13	32171.13
"354478"	"tcruzi-mutagenesis-scan-26443"	40025.62	29478.92
"354975"	"tcruzi-mutagenesis-scan-26940"	56651.97	35384.24
"355122"	"tcruzi-mutagenesis-scan-27087"	50882.36	33887.55
"355124"	"tcruzi-mutagenesis-scan-27089"	57991.93	37220.86
"355125"	"tcruzi-mutagenesis-scan-27090"	57464.83	38476.23
"355126"	"tcruzi-mutagenesis-scan-27091"	54773.97	36197
"355127"	"tcruzi-mutagenesis-scan-27092"	22666.38	18707.95
"355128"	"tcruzi-mutagenesis-scan-27093"	2172.53	2784.76
"355129"	"tcruzi-mutagenesis-scan-27094"	53327.08	34292.22
"355130"	"tcruzi-mutagenesis-scan-27095"	54735.17	37575.67
"355131"	"tcruzi-mutagenesis-scan-27096"	55872.38	34646.4
"355132"	"tcruzi-mutagenesis-scan-27097"	61429.08	41035.14
"355133"	"tcruzi-mutagenesis-scan-27098"	48978.74	31642.37
"355134"	"tcruzi-mutagenesis-scan-27099"	54943.15	36008.03
"355135"	"tcruzi-mutagenesis-scan-27100"	49644.06	34520.42
"356367"	"tcruzi-mutagenesis-scan-28332"	57482.72	38246.13
"357095"	"tcruzi-mutagenesis-scan-29060"	57290.27	36906.44
"357116"	"tcruzi-mutagenesis-scan-29081"	48756.65	35694.27
"357117"	"tcruzi-mutagenesis-scan-29082"	57979.94	36468.26
"357118"	"tcruzi-mutagenesis-scan-29083"	63646.72	37918.32
"357119"	"tcruzi-mutagenesis-scan-29084"	58529.68	36938.47
"357120"	"tcruzi-mutagenesis-scan-29085"	28455.53	22097.56
"357121"	"tcruzi-mutagenesis-scan-29086"	2125.31	2078.88
"357122"	"tcruzi-mutagenesis-scan-29087"	57683.24	35560.68
"357123"	"tcruzi-mutagenesis-scan-29088"	57653.63	37525.92
"357124"	"tcruzi-mutagenesis-scan-29089"	59003.19	39802.19
"357125"	"tcruzi-mutagenesis-scan-29090"	63644.94	38477.3
"357126"	"tcruzi-mutagenesis-scan-29091"	51095.41	33533.24
"357127"	"tcruzi-mutagenesis-scan-29092"	55537.06	35572.01
"357128"	"tcruzi-mutagenesis-scan-29093"	53494	36038.7
"357884"	"tcruzi-mutagenesis-scan-29849"	27509.13	15414.28
"358943"	"tcruzi-mutagenesis-scan-30908"	26549.04	25522.4
"358975"	"tcruzi-mutagenesis-scan-30940"	31522.98	25482.74
"358978"	"tcruzi-mutagenesis-scan-30943"	21194.83	19379.81
"358979"	"tcruzi-mutagenesis-scan-30944"	25287.95	20506.78
"358980"	"tcruzi-mutagenesis-scan-30945"	43025.03	25399.8
"358981"	"tcruzi-mutagenesis-scan-30946"	33624.81	24344.98
"358982"	"tcruzi-mutagenesis-scan-30947"	2610.71	2094.52
"358983"	"tcruzi-mutagenesis-scan-30948"	1120.08	1023.79
"358984"	"tcruzi-mutagenesis-scan-30949"	35940.51	28221.34
"358985"	"tcruzi-mutagenesis-scan-30950"	33740.87	21647.33
"358986"	"tcruzi-mutagenesis-scan-30951"	32921.61	24902.06
"358987"	"tcruzi-mutagenesis-scan-30952"	19118.17	10842.13
"358988"	"tcruzi-mutagenesis-scan-30953"	29953.42	18613.46
"358989"	"tcruzi-mutagenesis-scan-30954"	23164.17	20414.19
"359896"	"tcruzi-mutagenesis-scan-31861"	57277.56	39303.47
"361643"	"tcruzi-mutagenesis-scan-33608"	53349.15	35174.96
"361691"	"tcruzi-mutagenesis-scan-33656"	60593.81	36422.51
"361692"	"tcruzi-mutagenesis-scan-33657"	60828.21	37708.06
"361693"	"tcruzi-mutagenesis-scan-33658"	52695.7	36812.42
"361694"	"tcruzi-mutagenesis-scan-33659"	24289.75	20087.73
"361695"	"tcruzi-mutagenesis-scan-33660"	2103.09	2373.42
"361696"	"tcruzi-mutagenesis-scan-33661"	58362.97	37082.96
"361697"	"tcruzi-mutagenesis-scan-33662"	58718.61	39165.72
"361698"	"tcruzi-mutagenesis-scan-33663"	61379.45	38074.31
"361699"	"tcruzi-mutagenesis-scan-33664"	61201.36	37618.08
"361700"	"tcruzi-mutagenesis-scan-33665"	62801.29	38116.82
"361701"	"tcruzi-mutagenesis-scan-33666"	41388.57	31199.53
"361702"	"tcruzi-mutagenesis-scan-33667"	60391.91	36769.41
"361703"	"tcruzi-mutagenesis-scan-33668"	57695.65	34878.36
